id	name	description	cityId
7051	星程宾馆	地址：咸宁朝阳街162号（横沟桥东）。联系电话：016-42897676 / 026-47390308。周边 500 米内即是商场与美食街。部分房型可俯瞰城市天际线。	C063
7052	星程精品酒店	地址：黄冈和平路387号（黄冈西）。联系电话：017-80390648。含自助早餐，菜品丰富。部分房型可俯瞰城市天际线。距车站步行 5 分钟，交通便利。	C307
7053	锦江精品酒店	地址：黄冈人民大道77号（黄冈西）。联系电话：193-15646549。酒店内有健身房和洗衣房，住客免费使用。提供高速 Wi‑Fi 及 24 小时热水。前台多语言服务，支持行李寄存。	C307
7054	雅致度假酒店	地址：黄冈迎宾大道27号（黄冈西）。联系电话：183-47601228 / 029-23055610。酒店内有健身房和洗衣房，住客免费使用。提供高速 Wi‑Fi 及 24 小时热水。周边 500 米内即是商场与美食街。	C307
7055	云栖精品酒店	地址：黄冈人民大道391号（黄冈西）。联系电话：180-22672551。周边 500 米内即是商场与美食街。可手机自助入住，无接触开门。提供高速 Wi‑Fi 及 24 小时热水。部分房型可俯瞰城市天际线。	C307
7056	悦榕国际酒店	地址：抚远人民大道267号（洪河）。联系电话：152-61134099 / 020-72554914。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。	C026
7057	楠舍国际酒店	地址：抚远建设路313号（洪河）。联系电话：047-28947029。提供高速 Wi‑Fi 及 24 小时热水。部分房型可俯瞰城市天际线。	C026
7058	丽枫精品酒店	地址：怀化中心路285号（怀化南）。联系电话：027-22586036。设有地下停车场与充电桩。含自助早餐，菜品丰富。周边 500 米内即是商场与美食街。酒店内有健身房和洗衣房，住客免费使用。	C125
7059	锦江精品酒店	地址：怀化朝阳街93号（怀化南）。联系电话：024-22739351。设有地下停车场与充电桩。酒店内有健身房和洗衣房，住客免费使用。	C125
7060	桔子酒店	地址：怀化人民大道271号（怀化南）。联系电话：180-65966736。前台多语言服务，支持行李寄存。距车站步行 5 分钟，交通便利。可手机自助入住，无接触开门。	C125
7061	星程宾馆	地址：怀化朝阳街241号（怀化南）。联系电话：137-85175518 / 135-20631215。客房配备记忆棉床垫，保证舒适睡眠。设有地下停车场与充电桩。	C125
7062	璞丽精品酒店	地址：郑州人民大道294号（黄河景区）。联系电话：131-25784079。可手机自助入住，无接触开门。距车站步行 5 分钟，交通便利。设有地下停车场与充电桩。酒店内有健身房和洗衣房，住客免费使用。	C267
7063	梅园精品酒店	地址：郑州中心路49号（黄河景区）。联系电话：013-87738660 / 187-62442955。提供高速 Wi‑Fi 及 24 小时热水。含自助早餐，菜品丰富。	C267
7064	璞丽宾馆	地址：郑州迎宾大道180号（黄河景区）。联系电话：156-10577735。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。设有地下停车场与充电桩。	C267
7065	雅致国际酒店	地址：惠州朝阳街368号（惠环）。联系电话：020-74412598 / 048-38228325。客房配备记忆棉床垫，保证舒适睡眠。酒店内有健身房和洗衣房，住客免费使用。	C127
7066	柏栎大酒店	地址：惠州中心路263号（惠环）。联系电话：045-59525932。部分房型可俯瞰城市天际线。周边 500 米内即是商场与美食街。酒店内有健身房和洗衣房，住客免费使用。	C127
7067	桔子国际酒店	地址：鄂州建设路347号（花湖）。联系电话：198-21279728 / 154-89754948。酒店内有健身房和洗衣房，住客免费使用。部分房型可俯瞰城市天际线。距车站步行 5 分钟，交通便利。	C270
7068	星程度假酒店	地址：鄂州中心路236号（花湖）。联系电话：182-51079238。提供高速 Wi‑Fi 及 24 小时热水。客房配备记忆棉床垫，保证舒适睡眠。	C270
7069	丽枫酒店	地址：鄂州建设路47号（花湖）。联系电话：154-47870380 / 050-80806204。部分房型可俯瞰城市天际线。设有地下停车场与充电桩。	C270
7070	悦榕国际酒店	地址：武汉解放路164号（后湖）。联系电话：033-20301866。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。含自助早餐，菜品丰富。	C164
7071	花筑大酒店	地址：武汉解放路28号（后湖）。联系电话：010-88169361 / 185-11985603。酒店内有健身房和洗衣房，住客免费使用。前台多语言服务，支持行李寄存。周边 500 米内即是商场与美食街。客房配备记忆棉床垫，保证舒适睡眠。	C164
7072	丽枫酒店	地址：武汉解放路273号（后湖）。联系电话：027-86210033 / 011-70056310。含自助早餐，菜品丰富。距车站步行 5 分钟，交通便利。	C164
7073	花筑国际酒店	地址：怀集县朝阳街266号（怀集）。联系电话：191-56036995 / 052-65887691。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。	C228
7074	柏曼度假酒店	地址：怀集县和平路281号（怀集）。联系电话：187-54049915。设有地下停车场与充电桩。部分房型可俯瞰城市天际线。可手机自助入住，无接触开门。	C228
7075	丽枫国际酒店	地址：怀集县建设路339号（怀集）。联系电话：022-38181641。周边 500 米内即是商场与美食街。含自助早餐，菜品丰富。	C228
7076	沐兰国际酒店	地址：怀集县朝阳街78号（怀集）。联系电话：024-88156810。客房配备记忆棉床垫，保证舒适睡眠。酒店内有健身房和洗衣房，住客免费使用。可手机自助入住，无接触开门。	C228
7077	柏曼宾馆	地址：河口瑶族自治县迎宾大道365号（河口北）。联系电话：154-20713138 / 191-28898809。提供高速 Wi‑Fi 及 24 小时热水。客房配备记忆棉床垫，保证舒适睡眠。	C223
7078	云栖宾馆	地址：河口瑶族自治县人民大道326号（河口北）。联系电话：181-81180517 / 133-24963865。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。	C223
7079	云栖宾馆	地址：河口瑶族自治县中心路154号（河口北）。联系电话：159-34729549 / 031-30174031。提供高速 Wi‑Fi 及 24 小时热水。客房配备记忆棉床垫，保证舒适睡眠。前台多语言服务，支持行李寄存。	C223
7080	梅园宾馆	地址：依兰县迎宾大道285号（宏克力）。联系电话：053-33966133 / 192-50693036。距车站步行 5 分钟，交通便利。设有地下停车场与充电桩。	C066
7081	沐兰国际酒店	地址：依兰县和平路10号（宏克力）。联系电话：036-44112766。酒店内有健身房和洗衣房，住客免费使用。距车站步行 5 分钟，交通便利。	C066
7082	云栖宾馆	地址：海林迎宾大道296号（海林北）。联系电话：037-39145597 / 041-79581118。周边 500 米内即是商场与美食街。酒店内有健身房和洗衣房，住客免费使用。前台多语言服务，支持行李寄存。设有地下停车场与充电桩。	C207
7083	璞丽酒店	地址：海林朝阳街282号（海林北）。联系电话：052-74923978 / 016-38330496。部分房型可俯瞰城市天际线。距车站步行 5 分钟，交通便利。	C207
7084	楠舍精品酒店	地址：乐东黎族自治县解放路32号（黄流）。联系电话：181-74045881。提供高速 Wi‑Fi 及 24 小时热水。含自助早餐，菜品丰富。可手机自助入住，无接触开门。	C319
7085	璞丽酒店	地址：乐东黎族自治县迎宾大道303号（黄流）。联系电话：133-74895175 / 044-75293352。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。前台多语言服务，支持行李寄存。距车站步行 5 分钟，交通便利。	C319
7086	星程大酒店	地址：乐东黎族自治县中心路145号（黄流）。联系电话：191-23874629。部分房型可俯瞰城市天际线。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。	C319
7087	碧桂宾馆	地址：乐东黎族自治县迎宾大道272号（黄流）。联系电话：020-73411125 / 197-58926104。客房配备记忆棉床垫，保证舒适睡眠。周边 500 米内即是商场与美食街。	C319
7088	沐兰精品酒店	地址：黄陵县人民大道271号（黄陵南）。联系电话：025-78231814。提供高速 Wi‑Fi 及 24 小时热水。设有地下停车场与充电桩。酒店内有健身房和洗衣房，住客免费使用。	C115
7089	璞丽度假酒店	地址：黄陵县人民大道156号（黄陵南）。联系电话：152-35817145。设有地下停车场与充电桩。部分房型可俯瞰城市天际线。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。	C115
7090	碧桂度假酒店	地址：海丰县和平路272号（鲘门）。联系电话：184-61143511 / 011-21990814。设有地下停车场与充电桩。含自助早餐，菜品丰富。	C169
7091	锦江酒店	地址：海丰县中心路114号（鲘门）。联系电话：191-45203352 / 184-82680531。距车站步行 5 分钟，交通便利。设有地下停车场与充电桩。客房配备记忆棉床垫，保证舒适睡眠。	C169
7092	锦江精品酒店	地址：海门和平路162号（海门）。联系电话：130-43647252。部分房型可俯瞰城市天际线。含自助早餐，菜品丰富。前台多语言服务，支持行李寄存。距车站步行 5 分钟，交通便利。	C047
7093	锦江度假酒店	地址：海门人民大道272号（海门）。联系电话：028-59990383。提供高速 Wi‑Fi 及 24 小时热水。周边 500 米内即是商场与美食街。部分房型可俯瞰城市天际线。含自助早餐，菜品丰富。	C047
7094	楠舍精品酒店	地址：海门人民大道364号（海门）。联系电话：155-91076320 / 157-38534391。酒店内有健身房和洗衣房，住客免费使用。前台多语言服务，支持行李寄存。	C047
7095	锦江宾馆	地址：东莞建设路175号（虎门）。联系电话：026-61131702。提供高速 Wi‑Fi 及 24 小时热水。含自助早餐，菜品丰富。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。	C007
7096	璞丽国际酒店	地址：东莞迎宾大道289号（虎门）。联系电话：198-65863463。客房配备记忆棉床垫，保证舒适睡眠。周边 500 米内即是商场与美食街。	C007
7097	花筑酒店	地址：侯马中心路292号（侯马西）。联系电话：134-28283879 / 182-93173587。含自助早餐，菜品丰富。酒店内有健身房和洗衣房，住客免费使用。部分房型可俯瞰城市天际线。	C011
7098	悦榕度假酒店	地址：侯马解放路228号（侯马西）。联系电话：034-79117639 / 186-64349375。部分房型可俯瞰城市天际线。客房配备记忆棉床垫，保证舒适睡眠。距车站步行 5 分钟，交通便利。	C011
7099	璞丽精品酒店	地址：侯马迎宾大道336号（侯马西）。联系电话：048-45568292 / 183-98114425。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。客房配备记忆棉床垫，保证舒适睡眠。	C011
7100	柏栎酒店	地址：侯马迎宾大道225号（侯马西）。联系电话：189-31158005。前台多语言服务，支持行李寄存。提供高速 Wi‑Fi 及 24 小时热水。可手机自助入住，无接触开门。酒店内有健身房和洗衣房，住客免费使用。	C011
7101	悦榕国际酒店	地址：衡南县中心路77号（衡南）。联系电话：032-82904378。含自助早餐，菜品丰富。可手机自助入住，无接触开门。部分房型可俯瞰城市天际线。前台多语言服务，支持行李寄存。	C242
7102	锦江大酒店	地址：衡南县人民大道342号（衡南）。联系电话：195-60815230 / 053-79640844。距车站步行 5 分钟，交通便利。酒店内有健身房和洗衣房，住客免费使用。设有地下停车场与充电桩。前台多语言服务，支持行李寄存。	C242
7103	枫叶宾馆	地址：衡南县解放路185号（衡南）。联系电话：196-78347090 / 056-29266447。前台多语言服务，支持行李寄存。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。设有地下停车场与充电桩。	C242
7104	花筑国际酒店	地址：淮南人民大道275号（淮南东）。联系电话：192-10699446 / 017-29634728。提供高速 Wi‑Fi 及 24 小时热水。含自助早餐，菜品丰富。客房配备记忆棉床垫，保证舒适睡眠。前台多语言服务，支持行李寄存。	C188
7105	桔子精品酒店	地址：淮南建设路390号（淮南东）。联系电话：038-34514413 / 010-78302601。酒店内有健身房和洗衣房，住客免费使用。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。	C188
7106	柏曼酒店	地址：淮南人民大道124号（淮南东）。联系电话：183-41518818 / 130-45943122。酒店内有健身房和洗衣房，住客免费使用。设有地下停车场与充电桩。	C188
7107	梅园酒店	地址：合浦县和平路93号（合浦）。联系电话：024-36860098 / 159-91882781。酒店内有健身房和洗衣房，住客免费使用。部分房型可俯瞰城市天际线。可手机自助入住，无接触开门。前台多语言服务，支持行李寄存。	C040
7108	枫叶酒店	地址：合浦县建设路33号（合浦）。联系电话：156-56000228。部分房型可俯瞰城市天际线。周边 500 米内即是商场与美食街。客房配备记忆棉床垫，保证舒适睡眠。设有地下停车场与充电桩。	C040
7109	璞丽宾馆	地址：合浦县人民大道218号（合浦）。联系电话：045-86748731。客房配备记忆棉床垫，保证舒适睡眠。前台多语言服务，支持行李寄存。部分房型可俯瞰城市天际线。	C040
7110	碧桂度假酒店	地址：合浦县人民大道376号（合浦）。联系电话：020-83252480 / 018-45412433。可手机自助入住，无接触开门。提供高速 Wi‑Fi 及 24 小时热水。	C040
7111	云栖精品酒店	地址：霍邱县和平路348号（霍邱）。联系电话：156-78439582。提供高速 Wi‑Fi 及 24 小时热水。设有地下停车场与充电桩。可手机自助入住，无接触开门。距车站步行 5 分钟，交通便利。	C032
7112	桔子精品酒店	地址：霍邱县中心路51号（霍邱）。联系电话：032-76583495 / 183-46858010。客房配备记忆棉床垫，保证舒适睡眠。酒店内有健身房和洗衣房，住客免费使用。前台多语言服务，支持行李寄存。	C032
7113	云栖度假酒店	地址：霍邱县迎宾大道6号（霍邱）。联系电话：180-76816804。酒店内有健身房和洗衣房，住客免费使用。含自助早餐，菜品丰富。部分房型可俯瞰城市天际线。	C032
7114	碧桂度假酒店	地址：霍邱县人民大道61号（霍邱）。联系电话：051-51525922 / 195-56719874。部分房型可俯瞰城市天际线。含自助早餐，菜品丰富。距车站步行 5 分钟，交通便利。前台多语言服务，支持行李寄存。	C032
7115	碧桂国际酒店	地址：怀仁县建设路50号（怀仁东）。联系电话：046-85245259 / 159-44093110。距车站步行 5 分钟，交通便利。前台多语言服务，支持行李寄存。提供高速 Wi‑Fi 及 24 小时热水。	C149
7116	雅致国际酒店	地址：怀仁县朝阳街96号（怀仁东）。联系电话：027-49280037。周边 500 米内即是商场与美食街。含自助早餐，菜品丰富。酒店内有健身房和洗衣房，住客免费使用。可手机自助入住，无接触开门。	C149
7117	柏栎酒店	地址：怀仁县人民大道313号（怀仁东）。联系电话：032-76686894 / 186-62619912。周边 500 米内即是商场与美食街。前台多语言服务，支持行李寄存。部分房型可俯瞰城市天际线。	C149
7118	枫叶大酒店	地址：怀仁县人民大道74号（怀仁东）。联系电话：180-28737803 / 190-67114007。距车站步行 5 分钟，交通便利。周边 500 米内即是商场与美食街。	C149
7119	锦江度假酒店	地址：鄂州解放路78号（华容东）。联系电话：040-76779302。周边 500 米内即是商场与美食街。前台多语言服务，支持行李寄存。可手机自助入住，无接触开门。	C270
7120	花筑精品酒店	地址：鄂州建设路76号（华容东）。联系电话：023-56384011 / 056-67433574。前台多语言服务，支持行李寄存。设有地下停车场与充电桩。	C270
7121	花筑宾馆	地址：鄂州中心路176号（华容东）。联系电话：186-88813256。距车站步行 5 分钟，交通便利。提供高速 Wi‑Fi 及 24 小时热水。部分房型可俯瞰城市天际线。	C270
7122	碧桂度假酒店	地址：鄂州人民大道114号（华容南）。联系电话：041-70684562。部分房型可俯瞰城市天际线。可手机自助入住，无接触开门。客房配备记忆棉床垫，保证舒适睡眠。	C270
7123	花筑宾馆	地址：鄂州中心路76号（华容南）。联系电话：183-36524699。距车站步行 5 分钟，交通便利。提供高速 Wi‑Fi 及 24 小时热水。	C270
7124	月光大酒店	地址：鄂州迎宾大道119号（华容南）。联系电话：155-64455700。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。前台多语言服务，支持行李寄存。	C270
7125	云栖酒店	地址：鄂州建设路229号（华容南）。联系电话：036-75830990。距车站步行 5 分钟，交通便利。周边 500 米内即是商场与美食街。前台多语言服务，支持行李寄存。设有地下停车场与充电桩。	C270
7126	桔子酒店	地址：黑山县朝阳街267号（黑山北）。联系电话：033-56523037。距车站步行 5 分钟，交通便利。客房配备记忆棉床垫，保证舒适睡眠。	C281
7127	花筑精品酒店	地址：黑山县朝阳街13号（黑山北）。联系电话：138-49914378。可手机自助入住，无接触开门。部分房型可俯瞰城市天际线。设有地下停车场与充电桩。距车站步行 5 分钟，交通便利。	C281
7128	丽枫国际酒店	地址：衡水朝阳街350号（衡水北）。联系电话：047-26696668。酒店内有健身房和洗衣房，住客免费使用。距车站步行 5 分钟，交通便利。可手机自助入住，无接触开门。提供高速 Wi‑Fi 及 24 小时热水。	C241
7129	沐兰大酒店	地址：衡水中心路218号（衡水北）。联系电话：056-65068331。设有地下停车场与充电桩。周边 500 米内即是商场与美食街。客房配备记忆棉床垫，保证舒适睡眠。	C241
7130	锦江度假酒店	地址：衡水人民大道269号（衡水北）。联系电话：018-40162431 / 027-45773850。客房配备记忆棉床垫，保证舒适睡眠。距车站步行 5 分钟，交通便利。	C241
7131	枫叶大酒店	地址：黄山朝阳街290号（黄山北）。联系电话：014-64865820。提供高速 Wi‑Fi 及 24 小时热水。前台多语言服务，支持行李寄存。	C308
7132	柏栎宾馆	地址：黄山和平路55号（黄山北）。联系电话：037-40568780 / 182-16969984。设有地下停车场与充电桩。含自助早餐，菜品丰富。	C308
7133	月光度假酒店	地址：黄石中心路210号（黄石北）。联系电话：019-69808951。含自助早餐，菜品丰富。客房配备记忆棉床垫，保证舒适睡眠。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。	C309
7134	雅致国际酒店	地址：黄石建设路338号（黄石北）。联系电话：022-32362828 / 038-80832336。设有地下停车场与充电桩。客房配备记忆棉床垫，保证舒适睡眠。	C309
7135	璞丽酒店	地址：黄石朝阳街348号（黄石北）。联系电话：154-39799399 / 039-80908881。酒店内有健身房和洗衣房，住客免费使用。可手机自助入住，无接触开门。客房配备记忆棉床垫，保证舒适睡眠。距车站步行 5 分钟，交通便利。	C309
7136	月光大酒店	地址：黄石人民大道284号（黄石北）。联系电话：159-53212831 / 023-20717013。部分房型可俯瞰城市天际线。前台多语言服务，支持行李寄存。客房配备记忆棉床垫，保证舒适睡眠。	C309
7137	锦江大酒店	地址：咸宁朝阳街315号（贺胜桥东）。联系电话：198-44314138 / 050-82201472。前台多语言服务，支持行李寄存。提供高速 Wi‑Fi 及 24 小时热水。	C063
7138	枫叶精品酒店	地址：咸宁人民大道20号（贺胜桥东）。联系电话：012-21802317 / 032-36496638。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。距车站步行 5 分钟，交通便利。含自助早餐，菜品丰富。	C063
7139	碧桂精品酒店	地址：咸宁和平路4号（贺胜桥东）。联系电话：192-48123900 / 195-38244379。前台多语言服务，支持行李寄存。客房配备记忆棉床垫，保证舒适睡眠。	C063
7140	云栖酒店	地址：咸宁解放路109号（贺胜桥东）。联系电话：014-34348407 / 035-59852230。可手机自助入住，无接触开门。提供高速 Wi‑Fi 及 24 小时热水。客房配备记忆棉床垫，保证舒适睡眠。设有地下停车场与充电桩。	C063
7141	星程精品酒店	地址：和硕县解放路353号（和硕）。联系电话：196-90688585。周边 500 米内即是商场与美食街。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。	C105
7142	雅致度假酒店	地址：和硕县朝阳街386号（和硕）。联系电话：058-76397688。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。设有地下停车场与充电桩。距车站步行 5 分钟，交通便利。	C105
7143	雅致度假酒店	地址：和硕县和平路275号（和硕）。联系电话：153-78449898 / 026-60379541。距车站步行 5 分钟，交通便利。周边 500 米内即是商场与美食街。	C105
7144	柏曼宾馆	地址：和硕县建设路53号（和硕）。联系电话：046-79749398。前台多语言服务，支持行李寄存。设有地下停车场与充电桩。	C105
7145	桔子精品酒店	地址：武汉和平路130号（花山南）。联系电话：017-40486254。周边 500 米内即是商场与美食街。距车站步行 5 分钟，交通便利。	C164
7146	璞丽精品酒店	地址：武汉迎宾大道392号（花山南）。联系电话：048-89879667 / 194-48167008。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。	C164
7147	梅园宾馆	地址：武汉人民大道24号（花山南）。联系电话：137-80987220 / 182-36247738。周边 500 米内即是商场与美食街。可手机自助入住，无接触开门。含自助早餐，菜品丰富。	C164
7148	云栖宾馆	地址：北京迎宾大道50号（黑山寺）。联系电话：011-80198614。酒店内有健身房和洗衣房，住客免费使用。周边 500 米内即是商场与美食街。	C039
7149	雅致大酒店	地址：北京朝阳街247号（黑山寺）。联系电话：150-61051612 / 016-84280776。可手机自助入住，无接触开门。前台多语言服务，支持行李寄存。提供高速 Wi‑Fi 及 24 小时热水。距车站步行 5 分钟，交通便利。	C039
7150	桔子国际酒店	地址：湘潭朝阳街95号（荷塘）。联系电话：017-62130966。周边 500 米内即是商场与美食街。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。可手机自助入住，无接触开门。	C195
7151	璞丽大酒店	地址：湘潭中心路371号（荷塘）。联系电话：028-73195024 / 154-43426671。前台多语言服务，支持行李寄存。部分房型可俯瞰城市天际线。	C195
7152	云栖国际酒店	地址：北京中心路248号（黄土店）。联系电话：150-19065080。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。可手机自助入住，无接触开门。距车站步行 5 分钟，交通便利。	C039
7153	梅园国际酒店	地址：北京解放路30号（黄土店）。联系电话：193-34676339 / 133-93720434。酒店内有健身房和洗衣房，住客免费使用。设有地下停车场与充电桩。	C039
7154	枫叶酒店	地址：北京和平路322号（黄土店）。联系电话：042-61440283 / 185-46566406。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。	C039
7155	丽枫酒店	地址：海阳朝阳街236号（海阳北）。联系电话：196-85501236。客房配备记忆棉床垫，保证舒适睡眠。酒店内有健身房和洗衣房，住客免费使用。距车站步行 5 分钟，交通便利。设有地下停车场与充电桩。	C205
7156	月光大酒店	地址：海阳解放路54号（海阳北）。联系电话：034-69100028 / 187-63925130。周边 500 米内即是商场与美食街。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。	C205
7157	月光度假酒店	地址：海阳中心路47号（海阳北）。联系电话：050-36872358 / 186-28788218。酒店内有健身房和洗衣房，住客免费使用。提供高速 Wi‑Fi 及 24 小时热水。部分房型可俯瞰城市天际线。	C205
7158	梅园大酒店	地址：海阳迎宾大道348号（海阳北）。联系电话：134-60240636。客房配备记忆棉床垫，保证舒适睡眠。可手机自助入住，无接触开门。酒店内有健身房和洗衣房，住客免费使用。前台多语言服务，支持行李寄存。	C205
7159	月光国际酒店	地址：合阳县建设路181号（合阳北）。联系电话：030-81919456。酒店内有健身房和洗衣房，住客免费使用。含自助早餐，菜品丰富。前台多语言服务，支持行李寄存。周边 500 米内即是商场与美食街。	C193
7160	悦榕度假酒店	地址：合阳县和平路114号（合阳北）。联系电话：049-51270375 / 057-24532493。客房配备记忆棉床垫，保证舒适睡眠。含自助早餐，菜品丰富。设有地下停车场与充电桩。周边 500 米内即是商场与美食街。	C193
7161	月光国际酒店	地址：合阳县解放路250号（合阳北）。联系电话：057-55634004 / 046-56257084。含自助早餐，菜品丰富。客房配备记忆棉床垫，保证舒适睡眠。可手机自助入住，无接触开门。	C193
7162	月光国际酒店	地址：孝感解放路159号（槐荫）。联系电话：058-68240850 / 051-68382671。部分房型可俯瞰城市天际线。前台多语言服务，支持行李寄存。	C086
7163	璞丽国际酒店	地址：孝感解放路39号（槐荫）。联系电话：136-60656183 / 054-67138079。距车站步行 5 分钟，交通便利。提供高速 Wi‑Fi 及 24 小时热水。设有地下停车场与充电桩。	C086
7164	柏曼大酒店	地址：孝感建设路256号（槐荫）。联系电话：186-70300176 / 034-81427012。设有地下停车场与充电桩。可手机自助入住，无接触开门。距车站步行 5 分钟，交通便利。	C086
7165	枫叶精品酒店	地址：孝感建设路352号（槐荫）。联系电话：023-37847040。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。可手机自助入住，无接触开门。	C086
7166	璞丽精品酒店	地址：西安人民大道310号（鄠邑）。联系电话：159-58175943。部分房型可俯瞰城市天际线。周边 500 米内即是商场与美食街。	C246
7167	丽枫宾馆	地址：西安中心路303号（鄠邑）。联系电话：047-31336800。客房配备记忆棉床垫，保证舒适睡眠。可手机自助入住，无接触开门。	C246
7168	丽枫宾馆	地址：庄河和平路57号（花园口）。联系电话：040-46266234。可手机自助入住，无接触开门。含自助早餐，菜品丰富。提供高速 Wi‑Fi 及 24 小时热水。周边 500 米内即是商场与美食街。	C080
7169	星程度假酒店	地址：庄河建设路129号（花园口）。联系电话：043-66045482 / 040-37058077。部分房型可俯瞰城市天际线。周边 500 米内即是商场与美食街。含自助早餐，菜品丰富。	C080
7170	雅致大酒店	地址：霍州解放路265号（霍州东）。联系电话：028-62813196。周边 500 米内即是商场与美食街。设有地下停车场与充电桩。	C011
7171	柏栎精品酒店	地址：霍州中心路222号（霍州东）。联系电话：025-72954583。前台多语言服务，支持行李寄存。周边 500 米内即是商场与美食街。	C011
7172	锦江精品酒店	地址：霍州中心路389号（霍州东）。联系电话：182-16304965 / 154-29522536。酒店内有健身房和洗衣房，住客免费使用。提供高速 Wi‑Fi 及 24 小时热水。距车站步行 5 分钟，交通便利。客房配备记忆棉床垫，保证舒适睡眠。	C011
7173	星程宾馆	地址：惠州中心路229号（惠州南）。联系电话：154-77665365 / 033-63119020。周边 500 米内即是商场与美食街。前台多语言服务，支持行李寄存。可手机自助入住，无接触开门。设有地下停车场与充电桩。	C127
7174	柏栎精品酒店	地址：惠州人民大道336号（惠州南）。联系电话：057-32079636。设有地下停车场与充电桩。距车站步行 5 分钟，交通便利。	C127
7175	花筑精品酒店	地址：东丰县迎宾大道132号（建安）。联系电话：190-61375858。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。周边 500 米内即是商场与美食街。客房配备记忆棉床垫，保证舒适睡眠。	C254
7176	枫叶国际酒店	地址：东丰县朝阳街363号（建安）。联系电话：018-66210867。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。	C254
7177	锦江宾馆	地址：泾川县朝阳街260号（泾川）。联系电话：152-74678409 / 023-48462357。客房配备记忆棉床垫，保证舒适睡眠。周边 500 米内即是商场与美食街。	C108
7178	楠舍大酒店	地址：泾川县中心路106号（泾川）。联系电话：045-42885269。周边 500 米内即是商场与美食街。可手机自助入住，无接触开门。	C108
7179	沐兰大酒店	地址：泾川县解放路223号（泾川）。联系电话：028-29303992 / 051-36801037。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。	C108
7180	楠舍度假酒店	地址：本溪满族自治县朝阳街132号（碱厂）。联系电话：195-22614661。部分房型可俯瞰城市天际线。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。周边 500 米内即是商场与美食街。	C151
7181	云栖宾馆	地址：本溪满族自治县朝阳街194号（碱厂）。联系电话：032-42405734。周边 500 米内即是商场与美食街。部分房型可俯瞰城市天际线。含自助早餐，菜品丰富。	C151
7182	柏栎精品酒店	地址：本溪满族自治县建设路47号（碱厂）。联系电话：154-84471760。客房配备记忆棉床垫，保证舒适睡眠。周边 500 米内即是商场与美食街。	C151
7183	桔子宾馆	地址：景德镇人民大道203号（景德镇北）。联系电话：194-26629916 / 012-87806130。提供高速 Wi‑Fi 及 24 小时热水。部分房型可俯瞰城市天际线。客房配备记忆棉床垫，保证舒适睡眠。	C147
7184	沐兰精品酒店	地址：景德镇建设路18号（景德镇北）。联系电话：027-62896206。设有地下停车场与充电桩。距车站步行 5 分钟，交通便利。酒店内有健身房和洗衣房，住客免费使用。	C147
7185	沐兰度假酒店	地址：旌德县解放路179号（旌德）。联系电话：053-30227545。可手机自助入住，无接触开门。距车站步行 5 分钟，交通便利。设有地下停车场与充电桩。部分房型可俯瞰城市天际线。	C098
7186	沐兰度假酒店	地址：旌德县建设路45号（旌德）。联系电话：196-25188053。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。	C098
